Comparing the following files: 
krithika_front_s2_v1/groups,  krithika_low_s2_v1/groups,  krithika_threequarter_s2_v1/groups,  

Correlation cuttoff is 0.7
landmark(s),  krithika_front_s2_v1groups_vs_krithika_low_s2_v1groups,  krithika_front_s2_v1groups_vs_krithika_threequarter_s2_v1groups,  krithika_low_s2_v1groups_vs_krithika_threequarter_s2_v1groups,  average
(105, 158),  0.81523,       0.71539,       0.59488,       0.7085,       
(105, 159),  0.82079,       0.71127,       0.58844,       0.70683,       
(105, 160),  0.81397,       0.70261,       0.60315,       0.70658,       
(63, 161),  0.80693,       0.709,       0.60108,       0.70567,       
(293, 387),  0.78118,       0.69984,       0.63498,       0.70533,       
(63, 160),  0.81674,       0.71713,       0.57751,       0.70379,       
(334, 384),  0.72496,       0.67623,       0.7086,       0.70326,       
(293, 388),  0.75706,       0.68923,       0.66203,       0.70277,       
(63, 246),  0.78304,       0.70399,       0.61916,       0.70206,       
(105, 161),  0.79048,       0.69534,       0.61956,       0.70179,       
(334, 385),  0.75842,       0.68605,       0.65723,       0.70057,       
